step,avg_reward,best_reward,episodes_completed,policy_loss,value_loss,entropy,kl,test_reward_0,test_reward_1,test_reward_2,test_reward_3,test_reward_4,test_avg_reward,test_std_reward
1000,0.0,0.0,0,-0.002200114853621926,0.0002603534371701244,2.0763601511716843,0.00033973829263800326,,,,,,,
2000,0.0,0.0,1,-0.0006181574426591396,0.00023198706230687094,2.0758929923176765,0.00019317113897443505,,,,,,,
3000,0.0,0.0,1,-0.00032067959909909405,0.05832333833677694,2.0755593180656433,-7.079908971263649e-05,,,,,,,
4000,2.6188811188811187,2.6188811188811187,2,-0.0014647886127931997,0.07457715916098095,2.075430452823639,0.00017925256338457984,,,,,,,
5000,3.69718780245096,3.69718780245096,3,-0.0005708235985366628,0.07828843960305676,2.0751528590917587,5.2068312072606204e-05,,,,,,,
6000,4.299676566123934,4.299676566123934,4,-0.002286808557983022,0.0006470539228757843,2.0748817026615143,0.00047770618289177946,,,,,,,
7000,4.299676566123934,4.299676566123934,4,-0.001257156407518778,0.00037448858756761183,2.0744504407048225,0.00017231559943908792,,,,,,,
8000,4.214569628185188,4.299676566123934,5,-0.0005081945018901024,0.032665948441717774,2.074142776429653,0.0002609219523037609,,,,,,,
9000,4.214569628185188,4.299676566123934,5,0.0003248548600822687,0.04935825022403151,2.0743871852755547,-3.45541577644326e-05,,,,,,,
10000,4.281308023487657,4.299676566123934,6,-0.00012404010340105742,0.018978928856085986,2.0739565268158913,4.098312535916193e-05,,,,,,,
11000,4.281308023487657,4.299676566123934,6,-0.000977000905550085,0.04937037077615969,2.0743703693151474,-2.431686004911171e-05,,,,,,,
12000,4.7656109589077875,4.7656109589077875,7,0.00044912585872225463,0.0005459363364934688,2.073893867433071,7.505840596877533e-05,,,,,,,
13000,4.169909589044314,4.7656109589077875,8,-0.0008428895380347967,0.0004458623025129782,2.074026122689247,5.0628889123771614e-05,,,,,,,
14000,4.169909589044314,4.7656109589077875,8,-0.0004869565018452704,0.00037170206451264676,2.074501618742943,-1.2143950513632262e-05,,,,,,,
15000,3.706586301372724,4.7656109589077875,9,0.0007047287799650803,0.0003326467103761388,2.074543312191963,-5.2948410470321505e-05,,,,,,,
16000,3.898536366887625,4.7656109589077875,10,-0.0003751453696168028,0.07382599700940773,2.0745831802487373,5.7174079462818383e-05,,,,,,,
17000,3.898536366887625,4.7656109589077875,10,-0.00036495609674602747,0.048132462601643056,2.0744408667087555,4.426620012054627e-05,,,,,,,
18000,4.377107795459054,4.7656109589077875,11,-0.0010928397905445308,0.022875043709063902,2.0744500309228897,2.0160087927934e-06,,,,,,,
19000,4.377107795459054,4.7656109589077875,11,0.0008123730949591845,0.03851278869842645,2.0747448951005936,9.073039095142121e-06,,,,,,,
20000,5.187384366713886,5.187384366713886,12,-0.00024558785662520677,0.07330405464745127,2.074626125395298,-3.6386990984738077e-06,,,,,,,
21000,5.187384366713886,5.187384366713886,12,-0.00042861246038228273,0.06790544526302256,2.0746646597981453,-1.4593239114901735e-05,,,,,,,
22000,5.165688460281137,5.187384366713886,13,-7.70591213949956e-05,0.0005772002186859027,2.0747772231698036,-1.354884083371033e-06,,,,,,,
23000,4.554974174566851,5.187384366713886,14,0.0006536860310006887,0.05432226319680922,2.0746593326330185,7.581152404512181e-06,,,,,,,
24000,4.554974174566851,5.187384366713886,14,-5.7912038755603135e-05,0.06402327120304108,2.0748407170176506,6.532751832821759e-07,,,,,,,
25000,5.810847995211839,5.810847995211839,15,0.00033593962871236727,0.03921799185627606,2.0747868418693542,7.4442560489274e-06,,,,,,,
26000,5.810847995211839,5.810847995211839,15,1.2420627172105014e-05,0.0005474453309943783,2.074779525399208,1.0034387003088341e-05,,,,,,,
27000,5.908642508089779,5.908642508089779,16,-0.0005474410281749442,0.0682009975425899,2.074828937649727,1.0402578632273674e-05,,,,,,,
28000,5.908642508089779,5.908642508089779,16,-0.0004240750422468409,0.09370500774821267,2.0746544003486633,-5.443238347169199e-06,,,,,,,
29000,5.908642508089779,5.908642508089779,16,5.72222561459057e-05,0.0006267176449910039,2.0746397748589516,1.2263207640472729e-05,,,,,,,
30000,5.908642508089779,5.908642508089779,16,-0.00039094108069548383,0.07298250155872665,2.074658617377281,-3.556068563170811e-06,,,,,,,
31000,7.033986571433843,7.033986571433843,17,0.00014361581997945905,0.1531962756998837,2.0748192816972733,4.947766086615957e-06,,,,,,,
32000,8.330451885336714,8.330451885336714,18,0.0008712146955076605,0.021718822317779996,2.074873983860016,4.040384012693465e-06,,,,,,,
33000,8.330451885336714,8.330451885336714,18,-0.0009597460157237947,0.0007176663984864717,2.0748493298888206,2.0465412475800804e-06,,,,,,,
34000,8.330451885336714,8.330451885336714,19,0.0006215878220245941,0.0007534027263318421,2.074451319873333,2.8935702431454047e-05,,,,,,,
35000,8.810303507144859,8.810303507144859,20,-0.00028775716782547534,0.11707520741038024,2.07464636862278,3.099411912899086e-05,,,,,,,
36000,8.810303507144859,8.810303507144859,20,0.001136017748649465,0.06296801568532828,2.074878342449665,3.3465543392452446e-05,,,,,,,
37000,8.810303507144859,8.810303507144859,20,-0.0003229793146601878,0.155802272958681,2.074575625360012,-1.0219074120243477e-06,,,,,,,
38000,8.810303507144859,8.810303507144859,20,0.00031882134499028325,0.08331012586131692,2.074682705104351,-1.031007511187454e-05,,,,,,,
39000,10.699420660992041,10.699420660992041,21,0.0002151066128135426,0.001011955673675402,2.074629656970501,1.8232763750347658e-05,,,,,,,
40000,9.365367865960987,10.699420660992041,22,-0.0002825366100296378,0.0009404313204868231,2.074925474822521,1.0398159567159837e-05,,,,,,,
41000,8.801683655434669,10.699420660992041,23,-0.00041161746048601344,0.0008293688970297808,2.0747456699609756,3.0281908273366298e-05,,,,,,,
42000,8.80168365543467,10.699420660992041,24,0.0008126646571327001,0.0007565872256236617,2.07472662627697,8.546483343252476e-06,,,,,,,
43000,8.80168365543467,10.699420660992041,24,0.0005355944813345559,0.0006592287854800816,2.0745953246951103,1.669782633939576e-05,,,,,,,
44000,7.158395647146662,10.699420660992041,25,-0.0005550887635763502,0.0008048766812862596,2.0749175995588303,1.2710656273284826e-05,,,,,,,
