step,avg_reward,best_reward,episodes_completed,policy_loss,value_loss,entropy,kl,test_reward_0,test_reward_1,test_reward_2,test_reward_3,test_reward_4,test_avg_reward,test_std_reward
1000,0.0,0.0,0,-0.00011362074292264879,0.04260788175452035,2.0777466222643852,0.0004822166937401562,,,,,,,
2000,0.0,0.0,0,-0.0007925266345409909,0.07753192679956555,2.0776922553777695,0.0001282644773255015,,,,,,,
3000,18.310304856372632,18.310304856372632,1,-6.052404251022381e-05,0.06385062303161249,2.0775953605771065,9.689516797806164e-05,,,,,,,
4000,18.310304856372632,18.310304856372632,1,-0.0004913937591481954,0.0005520921386050759,2.0775348022580147,0.00015327918808338836,,,,,,,
5000,9.155152428186316,18.310304856372632,2,-0.0003978090826421976,0.000495265718200244,2.0774455964565277,0.0002619774987238088,,,,,,,
6000,9.155152428186316,18.310304856372632,2,-0.0007434293220285326,0.00035686490173247876,2.0774780064821243,0.0001144047865864195,,,,,,,
7000,7.982447297803223,18.310304856372632,3,-0.0006018022249918431,0.06842636765213683,2.0775855779647827,1.6015864588325712e-05,,,,,,,
8000,7.982447297803223,18.310304856372632,3,-0.0010888927208725363,0.0004705626224676962,2.0776544511318207,5.2938584062189875e-05,,,,,,,
9000,7.204425501053248,18.310304856372632,4,-0.00047281672596000135,0.04797449303441681,2.077527232468128,2.288191586785615e-05,,,,,,,
10000,7.204425501053248,18.310304856372632,4,-0.00025708692555781454,0.0006982384111324791,2.077522650361061,0.00012434605736189042,,,,,,,
11000,6.840463477765676,18.310304856372632,5,0.00033325940603390336,0.13701905845664442,2.0776015892624855,4.384124098066877e-05,,,,,,,
12000,6.840463477765676,18.310304856372632,5,-0.0008717600285308436,0.0010396304769528797,2.0776799097657204,0.00037996818502961105,,,,,,,
13000,6.642052898138062,18.310304856372632,6,-0.0005917448761465494,0.08990841341437772,2.077824555337429,-4.106099743239611e-05,,,,,,,
14000,6.9193786745945305,18.310304856372632,7,-0.0008524131262674928,0.001139332372986246,2.077814683318138,0.00010953839387184416,,,,,,,
15000,6.054456340270214,18.310304856372632,8,0.000270479082246311,0.0008038124833547045,2.0778038278222084,7.814916168058517e-05,,,,,,,
16000,6.054456340270214,18.310304856372632,8,-0.000517319596838206,0.040867385861929506,2.077776476740837,1.5403049715700945e-05,,,,,,,
17000,5.866642350771591,18.310304856372632,9,1.0474832379259169e-05,0.0008226254831242841,2.0777255296707153,6.397338822239362e-05,,,,,,,
18000,5.820978115694432,18.310304856372632,10,-1.3533397577702999e-05,0.061347775714239106,2.0776177644729614,8.39854297396414e-06,,,,,,,
19000,5.820978115694432,18.310304856372632,10,-0.0002274202270200476,0.0006902718632773031,2.077619731426239,3.077081748870114e-05,,,,,,,
20000,3.989947630057169,18.310304856372632,11,-0.0008128826739266515,0.0007838718483981211,2.077637955546379,6.42234278203091e-07,,,,,,,
21000,3.989947630057169,18.310304856372632,11,-0.0010475549061084166,0.07378504617372528,2.0776194259524345,9.849765774561092e-06,,,,,,,
22000,3.989947630057169,18.310304856372632,11,0.00032861257204785943,0.000655492762234644,2.0776051208376884,6.496325159588423e-06,,,,,,,
23000,4.583514881519157,18.310304856372632,12,-0.0007687876495765522,0.01987428910797462,2.0776384696364403,-1.5264843824525087e-06,,,,,,,
24000,4.583514881519157,18.310304856372632,12,-0.0006726908795826603,0.07983821391826496,2.0776302218437195,1.1708697158496761e-06,,,,,,,
25000,4.915366733371008,18.310304856372632,13,-0.0003004659811267629,0.0007083336695359321,2.077633485198021,2.379692246279319e-05,,,,,,,
26000,4.428330722290676,18.310304856372632,14,0.0007833878116798587,0.0007576592597615672,2.0776546970009804,1.4955501598024057e-05,,,,,,,
27000,4.428330722290676,18.310304856372632,14,-0.0005434052145574242,0.0006345928186419769,2.0775956735014915,1.0197448688131772e-05,,,,,,,
28000,3.8898691838291386,18.310304856372632,15,-0.0007903070945758373,0.0006619123023483553,2.0776617899537086,4.636827293325041e-05,,,,,,,
29000,3.3248691838291378,18.310304856372632,16,-0.0004952799354214221,0.0006462034116339055,2.0775592029094696,1.256861736464998e-06,,,,,,,
30000,3.3248691838291378,18.310304856372632,16,0.0005278642238408793,0.1542526880512014,2.0776514410972595,5.153038955540978e-07,,,,,,,
31000,3.6350446224256294,18.310304856372632,17,0.0011590543435886502,0.06267632635717746,2.077641673386097,-4.428255671484749e-06,,,,,,,
32000,3.6350446224256294,18.310304856372632,17,0.0004233255604049191,0.08240631986700464,2.077627442777157,1.0206452785155307e-06,,,,,,,
33000,5.168695416076423,18.310304856372632,18,7.500581705244258e-05,0.004992548845621059,2.0776670202612877,-1.2520123959802731e-07,,,,,,,
34000,5.168695416076423,18.310304856372632,18,0.0002524754809201113,0.0536539455933962,2.077624022960663,1.2602006762563178e-05,,,,,,,
35000,5.7336331351253955,18.310304856372632,19,-0.0005276579177007079,0.14452985813841224,2.0776918679475784,-2.4226563340334906e-05,,,,,,,
36000,6.214498338887151,18.310304856372632,20,0.0002169171057175845,0.03408603045681957,2.0776818469166756,7.924720561939408e-06,,,,,,,
37000,6.805123338887151,18.310304856372632,21,-0.0003980744950240478,0.07483040596707724,2.0775566399097443,1.6173240851458104e-05,,,,,,,
38000,6.805123338887151,18.310304856372632,21,0.00015572146367048845,0.03174744747229852,2.0775730162858963,6.324450502859236e-06,,,,,,,
39000,6.805123338887151,18.310304856372632,21,0.0003739884705282748,0.0009139170488197124,2.077603615820408,1.3409048360557563e-05,,,,,,,
40000,6.602465178334254,18.310304856372632,22,0.00035613664658740163,0.028652504755882546,2.0776000395417213,3.1887351049419976e-05,,,,,,,
41000,6.544169348179156,18.310304856372632,23,0.0005238783924141899,0.05231270285730716,2.077654182910919,7.180648289306646e-06,,,,,,,
42000,6.544169348179156,18.310304856372632,23,-0.0005151517689228058,0.07751783775165677,2.077511951327324,4.816493543557954e-06,,,,,,,
