step,avg_reward,best_reward,episodes_completed,policy_loss,value_loss,entropy,kl,test_reward_0,test_reward_1,test_reward_2,test_reward_3,test_reward_4,test_avg_reward,test_std_reward
1000,0.0,0.0,0,-0.001708364718069788,0.026355392910772935,2.076435685157776,0.0005747880236413039,,,,,,,
2000,3.266666666666667,3.266666666666667,1,-0.00032494828337803483,0.0002555940936872503,2.0760480910539627,-5.004760535598507e-05,,,,,,,
3000,3.266666666666667,3.266666666666667,1,-0.00023026546114124358,0.03083875351876486,2.075870528817177,-2.4032040954580225e-05,,,,,,,
4000,5.302555408128164,5.302555408128164,2,-0.0005925916411797516,0.05278046533931047,2.075679771602154,1.2111048533824942e-05,,,,,,,
5000,5.302555408128164,5.302555408128164,2,-5.54494617972523e-05,0.024484310983098112,2.0757145807147026,0.00031767281984684814,,,,,,,
6000,7.009122304605768,7.009122304605768,3,0.0004527429991867393,0.04927925573429093,2.0757824555039406,6.50430124835566e-05,,,,,,,
7000,7.009122304605768,7.009122304605768,3,-0.000838699284940958,0.02418268811015878,2.075747385621071,0.00019158309785893834,,,,,,,
8000,7.009122304605768,7.009122304605768,3,-0.00023126784071791917,0.0006408661347450106,2.075612857937813,0.00039316617653639696,,,,,,,
9000,6.963859272313975,7.009122304605768,4,-0.000999447140202392,0.04930236854124814,2.075800806283951,7.7601150820783e-06,,,,,,,
10000,6.963859272313975,7.009122304605768,4,-4.457855538930744e-05,0.0007989373498276109,2.0758586525917053,0.00010119255055940357,,,,,,,
11000,7.635028465525311,7.635028465525311,5,0.0003282760735601187,0.07445938198361546,2.075768619775772,2.3906683779273408e-05,,,,,,,
12000,7.635028465525311,7.635028465525311,5,9.369550389237702e-05,0.04991417209384963,2.07545717805624,-3.0063266045488035e-05,,,,,,,
13000,7.635028465525311,7.635028465525311,5,-0.0006596783205168322,0.0011257256956014317,2.0753877460956573,7.901612957539328e-05,,,,,,,
14000,8.690486684234054,8.690486684234054,6,-0.0004042197178932838,0.051433067419566214,2.0754432007670403,6.673763781250841e-05,,,,,,,
15000,8.443577331075078,8.690486684234054,7,-0.0008544963966414798,0.001197245061121066,2.0753050222992897,4.3555918750826095e-05,,,,,,,
16000,8.443577331075078,8.690486684234054,7,0.00020379486159072258,0.026083236574777402,2.0752104073762894,2.4122194133724406e-05,,,,,,,
17000,7.828705067952163,8.690486684234054,8,5.4230324167292565e-05,0.054366203665267676,2.0752102360129356,-4.582277043141403e-06,,,,,,,
18000,7.828705067952163,8.690486684234054,8,-0.0004167405641055666,0.07553557778010145,2.0750805735588074,-9.386729971083696e-08,,,,,,,
19000,8.915300274741462,8.915300274741462,9,-0.00033848313250928186,0.0014152697876852471,2.0749354735016823,2.3503340131014738e-05,,,,,,,
20000,8.915300274741462,8.915300274741462,9,-0.0001594550267327577,0.027702171209966764,2.0750935152173042,5.183062569358299e-06,,,,,,,
21000,8.387770247267316,8.915300274741462,10,0.00018245816681883298,0.025819586153374985,2.074841968715191,2.2062360368835243e-05,,,,,,,
22000,8.387770247267316,8.915300274741462,10,8.820551374810748e-05,0.0011774158519983757,2.0750501230359077,1.9694401011349782e-05,,,,,,,
23000,8.682620297043322,8.915300274741462,11,0.0011772574507631361,0.019626754638011334,2.0749170631170273,-5.015057524815347e-07,,,,,,,
24000,8.682620297043322,8.915300274741462,11,-0.0003452511446084827,0.0009954266006388934,2.0750520080327988,3.12905636690175e-05,,,,,,,
25000,7.948775882084357,8.915300274741462,12,-3.422892768867314e-05,0.0010938106152025284,2.075006313621998,2.213471555023716e-05,,,,,,,
26000,7.2565502723282576,8.915300274741462,13,-0.0003281864737800788,0.024714586732443422,2.074848987162113,-1.4231964172495282e-05,,,,,,,
27000,7.2565502723282576,8.915300274741462,13,-0.0004176338843535632,0.000955419112870004,2.0748732686042786,5.395057215196175e-06,,,,,,,
28000,6.924811630852775,8.915300274741462,14,0.0004452918074093759,0.025213543645804748,2.074942447245121,-1.655233398079048e-05,,,,,,,
29000,6.924811630852775,8.915300274741462,14,-9.897479321807623e-05,0.0008796316669759108,2.0751377567648888,-2.3559159473052205e-05,,,,,,,
30000,5.89284110701571,8.915300274741462,15,-0.0003228522327844985,0.0010327528507332318,2.0750762969255447,1.702880737752821e-06,,,,,,,
