step,avg_reward,best_reward,episodes_completed,policy_loss,value_loss,entropy,kl,test_reward_0,test_reward_1,test_reward_2,test_reward_3,test_reward_4,test_avg_reward,test_std_reward
1000,0.0,0.0,0,-0.005151289529749192,0.5254540317338459,2.0734612366982867,0.003609652016556148,,,,,,,
2000,207.0,207.0,1,-0.003913489122559051,0.5882426471216604,2.0665532052516937,0.0023670205774968573,,,,,,,
3000,207.0,207.0,1,-0.0034414932389544056,0.41778591762496425,2.053047029035432,0.002432428315907081,,,,,,,
4000,199.5,207.0,2,-0.002942059688523711,0.7922216971803989,2.045369099293436,0.0007754105605662127,,,,,,,
5000,199.5,207.0,2,-0.0028784366757983143,0.7366197958056416,2.0232112386396954,0.0022916446307752786,,,,,,,
6000,292.0,292.0,3,-0.0018429139929919205,0.9499740527202708,2.0084360263177325,0.001761877916842585,,,,,,,
7000,292.0,292.0,3,-0.002304599788788307,0.8626007961242327,2.0073703516806876,0.002292066333991118,,,,,,,
8000,285.75,292.0,4,-0.0010209213297847392,0.6208005103066431,2.004599990589278,0.0008908306297306419,,,,,,,
9000,262.8,292.0,5,-0.0011800024159518735,0.749775462650827,2.0018875332815305,0.0015831463532712015,,,,,,,
10000,240.16666666666666,292.0,6,-0.0004963163560855069,0.45116132514418233,2.005914667887347,0.0003951257729275832,,,,,,,
11000,240.16666666666666,292.0,6,-0.0002008084796086353,1.243322406945351,2.0146714385066713,0.0005790887376601209,,,,,,,
12000,250.71428571428572,292.0,7,-0.0011794232330950244,0.8335702363401651,2.010680686150278,0.0003148711434083192,,,,,,,
13000,246.5,292.0,8,-0.0019708991707635243,1.004997328189867,1.9990650500570024,0.0010023467796794908,,,,,,,
14000,246.5,292.0,8,-0.0014818792821772928,0.8602567546601806,1.9877740730132376,0.0004187621792815272,,,,,,,
15000,262.3333333333333,292.0,9,-0.0006701564270770177,0.9300884664324778,1.9849820286035538,0.00023165697711289925,,,,,,,
16000,262.3333333333333,292.0,9,-0.00046375885098573884,0.9609655051359108,1.972007685473987,0.0002311924703073081,,,,,,,
17000,275.0,292.0,10,-0.00011447594650754971,1.1205985867418349,1.9723969953400748,-0.00010661542650528386,,,,,,,
18000,279.3,292.0,11,-0.0006703392774787582,0.6879666966519186,1.9822263877306665,0.00043557580901116514,,,,,,,
19000,279.3,292.0,11,-0.00034309541907922333,0.8348528728155153,1.9828718836818422,-0.0001352715410872309,,,,,,,
20000,282.8,292.0,12,3.327631644164545e-05,0.8038293993366616,1.9891540163329668,3.479101378472167e-05,,,,,,,
21000,256.5,292.0,13,-0.00037558543512464633,0.8986580143017429,1.9865962490439415,2.0327995977303156e-06,,,,,,,
22000,254.6,292.0,14,-0.0002527665305283985,1.1727926792310817,1.990586826843875,0.00011080103864255111,,,,,,,
