step,avg_reward,best_reward,episodes_completed,policy_loss,value_loss,entropy,kl,test_reward_0,test_reward_1,test_reward_2,test_reward_3,test_reward_4,test_avg_reward,test_std_reward
1000,0.0,0.0,0,-0.0022274232796917204,0.00025986362607000046,2.07635585218668,0.00034443330758904267,,,,,,,
2000,0.0,0.0,1,-0.0010096136393258348,0.00021616384265144006,2.075905367732048,0.0003212180982359314,,,,,,,
3000,0.0,0.0,1,-0.0007180359098128974,0.00017810860663303174,2.075610212981701,6.952359399292618e-08,,,,,,,
4000,2.6331360946745566,2.6331360946745566,2,9.919621516019106e-05,0.059330085961846635,2.0755819529294968,-7.998605627790312e-05,,,,,,,
5000,3.787881975574283,3.787881975574283,3,0.0001378688248223625,0.03802494140109047,2.0758006721735,5.802725343073689e-05,,,,,,,
6000,3.787881975574283,3.787881975574283,3,-0.0027806938742287457,0.0004761674872497679,2.0761338248848915,0.0006470249815038187,,,,,,,
7000,2.8409114816807124,3.787881975574283,4,-0.0012266024423297495,0.0003106343938270584,2.0755246058106422,0.00041762898854358355,,,,,,,
8000,2.8409114816807124,3.787881975574283,4,-0.0005621146920020692,0.05356106243561953,2.0750419348478317,-9.941498547050287e-05,,,,,,,
9000,2.8409114816807124,3.787881975574283,4,-0.000631242168310564,0.08601072535384446,2.0748819410800934,-0.00010330597763186233,,,,,,,
10000,2.8409114816807124,3.787881975574283,4,-0.0021116156422067434,0.0007458573545591207,2.0746639743447304,0.00047202440515548005,,,,,,,
11000,2.8409114816807124,3.787881975574283,4,-0.0004944405300193466,0.00038268072262326314,2.074433982372284,0.0002845484091267281,,,,,,,
12000,6.135080607809786,6.135080607809786,5,-0.00046225056576076895,0.06358888180693612,2.074613034725189,-0.00016058265418905648,,,,,,,
13000,6.135080607809786,6.135080607809786,5,0.00017301601110375486,0.04776435857638717,2.074478216469288,7.98969174411468e-05,,,,,,,
14000,6.568636427360514,6.568636427360514,6,-2.268876414746046e-05,0.0323151863849489,2.0744686126708984,9.751131432267357e-05,,,,,,,
15000,6.568636427360514,6.568636427360514,6,-0.000577595696086064,0.00047940556578396354,2.0750062242150307,0.00017437834810607455,,,,,,,
16000,6.568636427360514,6.568636427360514,6,-0.0004910689021926373,0.06451610717340373,2.075184255838394,-3.333915373104901e-06,,,,,,,
17000,6.568636427360514,6.568636427360514,6,-0.00113082786265295,0.0437924284779001,2.0751430317759514,-0.00015829542743972524,,,,,,,
18000,7.736805776415857,7.736805776415857,7,-0.0007098400965332985,0.1340596538502723,2.0749321803450584,-4.4245257868169574e-05,,,,,,,
19000,8.578721385255207,8.578721385255207,8,-0.0019895491714123636,0.06730313115986064,2.074844092130661,6.0461077879381264e-05,,,,,,,
20000,7.625530120226851,8.578721385255207,9,-0.001036799352732487,0.0016413680350524373,2.075018674135208,0.00018492892218091583,,,,,,,
21000,7.625530120226851,8.578721385255207,9,-0.00037548474210780114,0.08054758911021054,2.074194185435772,0.00018978628781951556,,,,,,,
