step,avg_reward,best_reward,episodes_completed,policy_loss,value_loss,entropy,kl,test_reward_0,test_reward_1,test_reward_2,test_reward_3,test_reward_4,test_avg_reward,test_std_reward
1000,0.0,0.0,0,-0.0012753192713716999,0.03555864316876978,2.0778359472751617,0.0005417281454356271,,,,,,,
2000,12.714814814814815,12.714814814814815,1,-0.0015773972845636308,0.0988905297126621,2.0779215693473816,0.00011832849713755422,,,,,,,
3000,12.714814814814815,12.714814814814815,1,-0.0006287743158281955,0.11828417470678687,2.077957607805729,8.675706880012513e-05,,,,,,,
4000,12.714814814814815,12.714814814814815,1,-0.0012505165941547602,0.06955780714633875,2.0779644399881363,3.3852369426767837e-05,,,,,,,
5000,12.714814814814815,12.714814814814815,1,-0.0005586610641330481,0.1377979851095006,2.0779972299933434,3.364639110259304e-05,,,,,,,
6000,12.714814814814815,12.714814814814815,1,-0.0018633564795891289,0.06159128053695895,2.077962353825569,0.0001522291993296676,,,,,,,
7000,23.708313565874306,23.708313565874306,2,-0.001096435051294975,0.12244779779575765,2.0778701305389404,0.0001790737495639405,,,,,,,
8000,19.27296661967378,23.708313565874306,3,-0.000912056231754832,0.0016773174447735073,2.07770287245512,0.0003401208983717652,,,,,,,
9000,19.27296661967378,23.708313565874306,3,-0.00020082006813026965,0.07928954303497449,2.077375017106533,0.0001724095963027139,,,,,,,
10000,19.27296661967378,23.708313565874306,3,-0.0012892527738586068,0.0012203226615383755,2.077203020453453,0.00017866156645141018,,,,,,,
11000,16.45757422946122,23.708313565874306,4,-0.0015034051248221658,0.0009740917248564074,2.0772384628653526,0.00013488122124272195,,,,,,,
12000,16.45757422946122,23.708313565874306,4,-0.0016756318873376586,0.0006800403152737999,2.0773960724473,0.000379135955199672,,,,,,,
13000,16.45757422946122,23.708313565874306,4,-0.0004197516100248322,0.09084368392359465,2.077496260404587,5.463321184606684e-05,,,,,,,
14000,16.45757422946122,23.708313565874306,4,-0.0015883456799201667,0.0009431267735635629,2.0772992372512817,0.00011746644373289428,,,,,,,
15000,16.118377631819428,23.708313565874306,5,-0.0011218117433600128,0.05128007811435964,2.077247552573681,0.00010053982259705663,,,,,,,
16000,16.118377631819428,23.708313565874306,5,-0.0005806697881780565,0.0008799601437203819,2.0771094113588333,0.00036890389975496873,,,,,,,
17000,14.043570221438385,23.708313565874306,6,-0.00030935026006773114,0.028728386154398322,2.077134184539318,0.00020316421205279767,,,,,,,
18000,14.043570221438385,23.708313565874306,6,-0.001028622587909922,0.03100642320350744,2.077111728489399,7.514815933973296e-05,,,,,,,
19000,12.569603968606172,23.708313565874306,7,-0.00043188467680010945,0.0009475639753873111,2.0771250650286674,-6.621614716095792e-05,,,,,,,
20000,12.569603968606172,23.708313565874306,7,-0.0008680572500452399,0.143634949112311,2.0773076936602592,0.00013328439797533065,,,,,,,
21000,12.474569947184778,23.708313565874306,8,-0.0010763966711238027,0.003010468113643583,2.076810769736767,0.0002800907861910673,,,,,,,
22000,12.474569947184778,23.708313565874306,8,-0.0005433688056655228,0.084496880765073,2.0765027552843094,-2.7308434802364445e-05,,,,,,,
23000,12.74126191694544,23.708313565874306,9,-0.00044631211130763404,0.06839210470207036,2.0763035863637924,4.644508248929924e-05,,,,,,,
24000,12.74126191694544,23.708313565874306,9,-0.0009217514307238162,0.0548654179146979,2.0759270936250687,0.00019573643442072353,,,,,,,
25000,12.426497794216413,23.708313565874306,10,-0.0009894234244711697,0.04193744537769817,2.0758127197623253,0.00011331364294164814,,,,,,,
26000,12.426497794216413,23.708313565874306,10,-0.0019660571560962126,0.0015892871451796964,2.075895957648754,0.00016408641960907744,,,,,,,
27000,12.308782546501165,23.708313565874306,11,8.569308556616306e-05,0.12998741352930665,2.07503904402256,0.0003368603275930582,,,,,,,
28000,12.308782546501165,23.708313565874306,11,-0.001989593787584454,0.08888117258902639,2.0746987983584404,5.009006599721033e-06,,,,,,,
29000,9.775139776346247,23.708313565874306,12,-0.0018077812710544094,0.0026546809713181574,2.075317122042179,0.0005763517403920559,,,,,,,
30000,9.775139776346247,23.708313565874306,12,-0.0011668801380437799,0.04685731598874554,2.075828932225704,0.00015701339964380168,,,,,,,
31000,9.218814942643366,23.708313565874306,13,-0.0015932757523842156,0.002132999048626516,2.07612207531929,-2.5268872946071497e-05,,,,,,,
32000,8.808361511270817,23.708313565874306,14,-0.0002800823422148824,0.0321197715238668,2.076357290148735,0.00029099984470803975,,,,,,,
33000,7.332202387145591,23.708313565874306,15,-0.0012510889791883528,0.0010949374354822794,2.076204426586628,-0.00018077358868140436,,,,,,,
34000,7.332202387145591,23.708313565874306,15,-0.0006013352249283344,0.02788975134899374,2.0763184279203415,-0.00013134002438164316,,,,,,,
35000,7.719774408150933,23.708313565874306,16,-0.0004780932213179767,0.03619186414289288,2.0767160207033157,0.00015407162766223337,,,,,,,
36000,7.719774408150933,23.708313565874306,16,-0.0012182689097244292,0.0014603387680836022,2.0769620537757874,-1.8663948480934778e-05,,,,,,,
37000,7.910072915613618,23.708313565874306,17,-0.0022941261995583773,0.06742673536064103,2.0770908296108246,-0.0004483390196128312,,,,,,,
38000,7.910072915613618,23.708313565874306,17,-0.0009529113012831658,0.0012061837096553063,2.0767218843102455,0.0002677218777762391,,,,,,,
39000,7.910072915613618,23.708313565874306,17,-0.00021027898765169084,0.1375731717562303,2.076009638607502,0.0001209165035334081,,,,,,,
40000,7.9711851904355715,23.708313565874306,18,-0.000665257713990286,0.0017041614064510213,2.0753862485289574,0.0002649343313692043,,,,,,,
41000,7.9711851904355715,23.708313565874306,18,-0.0009664823010098189,0.0009388650614710059,2.0746949538588524,0.00010190021316702769,,,,,,,
42000,7.9711851904355715,23.708313565874306,18,-0.0008344895576328781,0.0008658740443934221,2.074577197432518,-4.120445805710915e-05,,,,,,,
43000,7.9711851904355715,23.708313565874306,18,-0.0016645186842652038,0.04845763577031903,2.073301173746586,1.0849181890648651e-05,,,,,,,
44000,6.965920769467149,23.708313565874306,19,-9.651674190536141e-06,0.0010013039900513832,2.071088932454586,-0.00011233802015908623,,,,,,,
45000,6.965920769467149,23.708313565874306,19,-6.296031642705202e-07,0.06906044762581587,2.0714891627430916,0.0002301115903264872,,,,,,,
46000,6.58594181738475,23.708313565874306,20,-0.0007267222972586751,0.0009945985621016007,2.071864515542984,-0.00020369211188153713,,,,,,,
47000,6.58594181738475,23.708313565874306,20,-0.0006243086099857464,0.0893936516949907,2.071769841015339,8.482597604597686e-05,,,,,,,
48000,6.58594181738475,23.708313565874306,20,-0.0012394289224175736,0.06913305274792947,2.071371130645275,0.00026748115419650276,,,,,,,
49000,6.632747309190241,23.708313565874306,21,-0.0001482767693232745,0.015448844264028594,2.0709846019744873,-0.00025333830251383915,,,,,,,
50000,5.971208847651779,23.708313565874306,22,-0.0016599053633399308,0.0013752045942965196,2.072619743645191,-2.970868990814779e-06,,,,,,,
51000,5.971208847651779,23.708313565874306,22,-0.0017164710734505206,0.045481209497665986,2.073727525770664,0.0004922793818025184,,,,,,,
52000,5.958460254781235,23.708313565874306,23,-0.0027182635094504803,0.0013028773919359082,2.0744752064347267,-0.0006797132027713815,,,,,,,
53000,5.958460254781235,23.708313565874306,23,-0.0006397861452569487,0.0006543381741721532,2.074333444237709,2.4758283245773782e-06,,,,,,,
54000,6.674359801166953,23.708313565874306,24,-0.0011657038849079981,0.12330784113146365,2.074878565967083,0.0001829640805510735,,,,,,,
55000,6.674359801166953,23.708313565874306,24,-0.001166971429483965,0.001376236559735844,2.074882410466671,0.00017403647905211983,,,,,,,
56000,6.674359801166953,23.708313565874306,24,-0.0003084961208514869,0.060915097943507135,2.0749650597572327,0.000152250807332166,,,,,,,
57000,7.2205136473208,23.708313565874306,25,-0.0005952858628006652,0.07678812838275917,2.074634186923504,5.0426968300598674e-05,,,,,,,
58000,7.6594298678037,23.708313565874306,26,-0.00039309036219492555,0.09000914299394935,2.074608474969864,0.0001873854595260127,,,,,,,
59000,7.6594298678037,23.708313565874306,26,-0.0005846673302585259,0.0016531834644410992,2.0742650777101517,7.984388491877326e-05,,,,,,,
60000,7.6594298678037,23.708313565874306,26,-0.001878157607279718,0.0010323018177587073,2.0745440125465393,0.00030905269363756815,,,,,,,
