step,avg_reward,best_reward,episodes_completed,policy_loss,value_loss,entropy,kl,test_reward_0,test_reward_1,test_reward_2,test_reward_3,test_reward_4,test_avg_reward,test_std_reward
1000,0.0,0.0,0,-0.001574046371388249,0.05154919874621555,2.0781294107437134,0.00029612235744025384,,,,,,,
2000,0.0,0.0,0,0.00019063994113821536,0.05326354154385626,2.078091360628605,0.00010597426637559693,,,,,,,
3000,18.361344537815125,18.361344537815125,1,0.00015483985771425068,0.060419011977501214,2.0780144333839417,0.00019100957928230855,,,,,,,
4000,18.361344537815125,18.361344537815125,1,-0.0007962640411278699,0.000726091860087763,2.0779624581336975,-1.892931049951585e-05,,,,,,,
5000,10.894957983193276,18.361344537815125,2,0.000214961648453027,0.023806875018635765,2.077649548649788,-1.9984146405249703e-05,,,,,,,
6000,9.554971988795517,18.361344537815125,3,-0.0007891688874224201,0.02558344764111098,2.077660985291004,0.0001403717153038997,,,,,,,
7000,9.554971988795517,18.361344537815125,3,-0.0017943599668797106,0.05038582457927987,2.07769712805748,0.00012527814982377095,,,,,,,
8000,8.911599361967008,18.361344537815125,4,-0.0007253892254084349,0.000978702186330338,2.077506862580776,9.745215163547982e-05,,,,,,,
9000,8.911599361967008,18.361344537815125,4,-0.001352440332993865,0.04658341906906571,2.077442191541195,-0.0002945044429054633,,,,,,,
10000,8.911599361967008,18.361344537815125,4,-0.00047364992315124255,0.001130339232076949,2.0773894041776657,4.583849522532546e-05,,,,,,,
11000,9.12524359430167,18.361344537815125,5,-0.0008811131992843002,0.05077659152448177,2.077589228749275,0.0001224907266532682,,,,,,,
12000,8.17953306061087,18.361344537815125,6,-0.0006260321824811399,0.0012392464068398112,2.0776936933398247,0.00012653386693273205,,,,,,,
13000,7.01102833766646,18.361344537815125,7,-0.00015322191757149994,0.026394697968498804,2.0776439160108566,5.541348286897119e-06,,,,,,,
14000,7.01102833766646,18.361344537815125,7,-0.00072382454527542,0.0006139007446108735,2.0774808153510094,-0.00014091621778788976,,,,,,,
15000,6.970376146809503,18.361344537815125,8,1.4673994883196428e-05,0.04322457572561689,2.0775700584053993,1.9728540337382583e-05,,,,,,,
16000,6.970376146809503,18.361344537815125,8,1.4687524526380002e-05,0.05496841261629015,2.0773987993597984,5.400154901735732e-05,,,,,,,
17000,7.806951456901162,18.361344537815125,9,0.0002028544549830258,0.02739373585791327,2.077411636710167,0.00010915637551534019,,,,,,,
18000,7.806951456901162,18.361344537815125,9,-0.0017502966802567244,0.025566551987139974,2.0775324627757072,3.506250379814446e-06,,,,,,,
19000,7.376256311211046,18.361344537815125,10,-0.0005301122437231243,0.026008748631284107,2.0774134919047356,7.66817120165797e-05,,,,,,,
20000,7.376256311211046,18.361344537815125,10,-0.000949510489590466,0.053355825890321285,2.0770400762557983,3.812730278696108e-05,,,,,,,
21000,6.613932074989752,18.361344537815125,11,-0.001723945330013521,0.0015891209550318308,2.076673910021782,0.0003370263909800997,,,,,,,
22000,6.613932074989752,18.361344537815125,11,-0.000727092548913788,0.024930771673098207,2.076722413301468,0.0002760082325039548,,,,,,,
23000,6.6199583068224355,18.361344537815125,12,-0.0003199663624400273,0.02420166868250817,2.076883301138878,-4.5008405550106545e-05,,,,,,,
24000,6.6199583068224355,18.361344537815125,12,-0.00010891827696468681,0.023762443554005586,2.0767806321382523,3.2571635699696344e-06,,,,,,,
25000,7.29291901142948,18.361344537815125,13,-0.000767350138630718,0.04140754870604724,2.0765899792313576,-4.116375117746429e-05,,,,,,,
26000,7.29291901142948,18.361344537815125,13,-0.0015824795991647989,0.0591321344836615,2.0764412358403206,4.1717760268511483e-05,,,,,,,
27000,7.683311479527832,18.361344537815125,14,-0.0015977663861121982,0.025454342088778503,2.075800694525242,0.00023030056172501645,,,,,,,
28000,6.685329427163799,18.361344537815125,15,-0.0015632865761290304,0.001188877731692628,2.0749932155013084,9.376075001910067e-05,,,,,,,
29000,6.685329427163799,18.361344537815125,15,-0.0005147117935848655,0.024972508537757676,2.074062056839466,0.00037377218177425675,,,,,,,
30000,6.690231387948114,18.361344537815125,16,-0.0016119724095915444,0.025135511386906728,2.073338732123375,0.000355403707089863,,,,,,,
31000,7.036898054614779,18.361344537815125,17,-0.0005087191966595128,0.0011071637945860857,2.0725776329636574,0.000346077253425392,,,,,,,
32000,7.036898054614779,18.361344537815125,17,-0.0010136224882444367,0.0007273188839462819,2.072678990662098,-0.00014401934004126815,,,,,,,
33000,6.368316973533699,18.361344537815125,18,-0.0013890324189560488,0.0008721157919353573,2.0722290873527527,-7.502540029236116e-07,,,,,,,
34000,6.368316973533699,18.361344537815125,18,-0.0011662991892080754,0.02435923696612008,2.0719620510935783,-1.3663487834492116e-06,,,,,,,
35000,5.612704358203944,18.361344537815125,19,-0.0017942161357495934,0.026885181665420532,2.0711797177791595,0.00018056172359592892,,,,,,,
36000,5.612704358203944,18.361344537815125,19,-0.0007790467643644661,0.030489323500660248,2.069703109562397,0.00010310548179859325,,,,,,,
37000,5.639940130561667,18.361344537815125,20,-0.0021619771723635495,0.0007177272236731369,2.06845223903656,0.0003332181599944306,,,,,,,
38000,5.639940130561667,18.361344537815125,20,-0.0008141716534737498,0.0255599316151347,2.068077117204666,-7.753228078399843e-05,,,,,,,
39000,5.639940130561667,18.361344537815125,20,-0.0012941258173668757,0.02508863734692568,2.068409577012062,-5.0182348218186235e-05,,,,,,,
